"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","274459","","","","0"
"2020-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","312370","","","","0"
"2020-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","315922","","","","0"
"2021-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","319617","","","","0"
"2021-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","322220","","","","0"
"2021-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","343253","","","","0"
"2021-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","351267","","","","0"
"2022-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","360746","","","","0"
"2022-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","377773","","","","0"
"2022-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","383257","","","","0"
"2022-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","389606","","","","0"
"2023-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","394522","","","","0"
"2023-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","398183","","","","0"
"2023-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","402423","","","","0"
"2023-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","407144","","","","0"
"2024-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","411554","","","","0"
"2024-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","416871","","","","0"
"2024-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","423702","","","","0"
"2024-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","428843","","","","0"
"2025-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","432921","","","","0"
"2025-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","438606","","","","0"
"2025-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","441314","","","","0"
"2025-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","448394","","","","0"
"2026-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Household final consumption expenditure","Dollars","81","millions","6","v62700456","1.1.1.1","452296","","","","0"
"1981-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","6330","","","","0"
"1981-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","6408","","","","0"
"1981-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","6616","","","","0"
"1981-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","6823","","","","0"
"1982-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","6870","","","","0"
"1982-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","7001","","","","0"
"1982-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","7090","","","","0"
"1982-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","7134","","","","0"
"1983-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","7185","","","","0"
"1983-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","7262","","","","0"
"1983-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","7347","","","","0"
"1983-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","7470","","","","0"
"1984-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","7687","","","","0"
"1984-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","7814","","","","0"
"1984-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","7932","","","","0"
"1984-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","7958","","","","0"
"1985-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","8129","","","","0"
"1985-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","8135","","","","0"
"1985-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","8239","","","","0"
"1985-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","8271","","","","0"
"1986-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","8336","","","","0"
"1986-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","8591","","","","0"
"1986-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","8768","","","","0"
"1986-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","8905","","","","0"
"1987-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","8965","","","","0"
"1987-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","9124","","","","0"
"1987-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","9234","","","","0"
"1987-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","9329","","","","0"
"1988-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","9347","","","","0"
"1988-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","9400","","","","0"
"1988-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","9567","","","","0"
"1988-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","9618","","","","0"
"1989-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","9750","","","","0"
"1989-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","9897","","","","0"
"1989-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Food and non-alcoholic beverages","Dollars","81","millions","6","v62700457","1.1.1.2","10032","","","","0"
